67;MABOM;61.49678056;21.39901944;1
67;REPLU;61.56445278;21.50002222;1
67;RUBOP;61.38833333;21.71583333;1
67;VANOT;61.63205;21.60146389;1
67;VESAP;61.52305556;21.91888889;1
67;PIBIR;61.42725278;22.19478333;1
67;TUXEL;61.29286111;21.99110833;1
67;ULVIS;61.36009444;22.09272778;1
67;NARMO;61.51610833;21.641625;1
67;ASVOK;61.40893333;21.95246111;1
60;XALUK;61.05468333;27.76153333;1
60;SOVOT;60.90230833;27.898125;1
60;NAPSO;60.97851389;27.82999167;1
60;ELBEL;61.0116;27.98690833;1
60;LP361;61.03939722;28.11968056;1
60;PESIN;61.18744722;28.39826667;1
60;KOSUP;61.11095833;28.46548056;1
60;ULPUG;61.07842222;28.30753056;1
81;USIMI;60.94083889;26.550675;1
81;ATVAP;60.778425;26.62307222;1
81;ULNAV;60.85963611;26.58696389;1
81;ERMUV;60.87718889;26.75355833;1
81;AMGUX;60.84755833;27.29229444;1
81;EPATU;61.01032222;27.22315833;1
81;RURET;60.92894444;27.25781389;1
81;OLDAP;60.91371944;27.10738611;1
38;GEDLO;60.17091111;24.62963333;1
38;PODOM;60.20580278;24.66960278;1
38;ELKUN;60.45641944;24.83452778;1
38;SUTAX;60.49396111;24.98474444;1
38;LUVEX;60.36521111;25.304725;1
38;VASUK;60.42651111;25.19130556;1
38;RIGRI;60.459825;25.22903611;1
38;OBONU;60.15879444;25.13937222;1
38;NURMI;60.41201111;24.88041111;1
38;KERAB;60.39294722;25.11674167;1
38;ESARA;60.23961944;24.743275;1
38;BOLSO;60.20475278;24.70318333;1
38;TUKMA;60.42628333;25.15435833;1
38;HK401;60.40868611;24.86610833;1
38;HK416;60.39793056;25.12779722;1
38;HK417;60.33837222;25.05974722;1
38;HK418;60.19858889;24.99925556;1
38;HK421;60.28079444;24.8524;1
38;HK427;60.36243333;24.61374444;1
38;HK428;60.2682;24.77254722;1
38;HK431;60.27686944;25.08753056;1
38;HK451;60.30466667;24.78194167;1
38;HK461;60.31826111;24.773625;1
38;HK481;60.34053333;24.78615;1
38;HK711;60.27216389;25.09830833;1
38;HK766;60.26473611;25.08192222;1
38;HK801;60.17194722;24.59607778;1
38;HK802;60.23315;24.48311389;1
38;HK803;60.08732778;24.41336944;1
38;HK804;60.10170278;24.72499444;1
38;HK806;59.98053611;25.31687778;1
38;HK807;60.41783333;25.42036111;1
38;HK811;60.13703333;24.55623056;1
38;HK812;60.19826667;24.44344722;1
38;HK813;60.08579444;24.44566944;1
38;HK814;60.07570556;24.66859444;1
38;HK817;60.35524167;25.12696944;1
38;HK821;60.50081389;24.78851667;1
38;HK822;60.53840556;24.93888333;1
38;HK823;60.48334722;24.55598056;1
38;HK824;60.64714722;25.30608333;1
38;HK826;60.46003333;25.26602222;1
38;HK827;60.39866944;25.37941389;1
38;HK828;60.530225;25.13557222;1
38;HK829;60.55417222;25.47718056;1
38;HK831;60.49332778;25.30386667;1
38;HK832;60.42304444;25.43396667;1
38;HK833;60.55456389;25.18986111;1
38;HK839;60.44363889;25.7126;1
38;HK841;60.38816389;25.58745833;1
38;HK842;60.4452;25.48369722;1
38;HK843;60.50689444;25.37088333;1
38;HK844;60.151625;25.33328056;1
38;HK846;60.07676111;25.03592222;1
38;HK847;60.23295278;25.064;1
